group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
15,Đọc kanji / xã hội và thiên nhiên,Mina bài 21,1,最近 đọc là gì?,C l g?,最近 đọc là gì?,さいきん,さきん,さいこん,さいけん
15,Đọc kanji / xã hội và thiên nhiên,Mina bài 21,2,帰らないと đọc là gì?,Ranaito c l g?,帰らないと đọc là gì?,かえらないと,きらないと,かえりないと,かからないと
15,Đọc kanji / xã hội và thiên nhiên,Mina bài 21,3,勝ちます đọc là gì?,Chimasu c l g?,勝ちます đọc là gì?,かちます,まけます,たちます,もちます
15,Đọc kanji / xã hội và thiên nhiên,Mina bài 21,4,負けます đọc là gì?,Kemasu c l g?,負けます đọc là gì?,まけます,かちます,まがります,まちます
15,Đọc kanji / xã hội và thiên nhiên,Mina bài 21,5,試合 đọc là gì?,C l g?,試合 đọc là gì?,しあい,じあい,しごう,しあう
15,Đọc kanji / xã hội và thiên nhiên,Mina bài 21,6,気をつけます đọc là gì?,Wotsukemasu c l g?,気をつけます đọc là gì?,きをつけます,けをつけます,きがつけます,きにつけます
15,Đọc kanji / xã hội và thiên nhiên,Mina bài 21,7,地球 đọc là gì?,C l g?,地球 đọc là gì?,ちきゅう,じきゅう,ちぎゅう,ちきゅ
15,Đọc kanji / xã hội và thiên nhiên,Mina bài 21,8,月 đọc là gì?,C l g?,月 đọc là gì?,つき,げつ,がつ,ひ
15,Đọc kanji / xã hội và thiên nhiên,Mina bài 21,9,私 đọc là gì?,C l g?,私 đọc là gì?,わたし,わだし,あたし,ぼく
15,Đọc kanji / xã hội và thiên nhiên,Mina bài 21,10,自動車 đọc là gì?,C l g?,自動車 đọc là gì?,じどうしゃ,じてんしゃ,くるま,でんしゃ
