group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,1,日本（   ）ラーメンは おいしいです。,,Mì ramen của Nhật ngon.,に,の,を,へ
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,2,わたしには きょうだいが 二人 います。弟（   ）妹です。,,Tôi có 2 anh em. Là em trai và em gái.,は,も,と,か
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,3,山下「田中さん（   ）きのう どこかに 出かけましたか。」 田中「いいえ、いえに いました。」,,"Anh Tanaka hôm qua có đi đâu không? - Không, tôi ở nhà.",で,は,を,に
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,4,（タクシーで） A「つぎのかどを 右（   ）まがって ください。」 B「わかりました。」,,Hãy rẽ sang phải ở góc tiếp theo.,が,や,か,に
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,5,きのう、わたしは ひとり（   ）えいがを 見に 行きました。,,"Hôm qua, tôi đi xem phim một mình.",が,を,で,は
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,6,山下「今日 パーティーが ありますから、田中さん（   ）来て ください。」 田中「ありがとうございます。」,,Hôm nay có tiệc nên anh Tanaka cũng hãy đến nhé.,に,も,や,で
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,7,田中「この ぼうしは 山田さん（   ）ですか。」 山田「はい」,,Cái mũ này là của anh Yamada à?,や,は,の,か
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,8,駅まで タクシーで 1000円（   ）です。,,Đi taxi đến ga mất khoảng 1000 yên.,ぐらい,など,ごろ,も
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,9,A「さようなら。」 B「さようなら。また（   ）。」,,Tạm biệt. Hẹn tuần sau.,おととい,今日,来週,今月
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,10,わたしの 母は 50さいです。父は 55さいです。母は 父（   ）5さい わかいです。,,Mẹ tôi trẻ hơn bố tôi 5 tuổi.,から,まで,より,のほうが
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,11,子ども「いただきます。」 母「あ、食べる（   ）手を あらいましょう。」,,Trước khi ăn thì hãy rửa tay nhé.,まえに,のまえに,あとに,のあとに
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,12,A「東京でも 雪が ふりますか。」 B「ええ、ふりますよ。でも、きょねんは あまり（   ）。」,,Nhưng năm ngoái tuyết không rơi nhiều lắm.,ふりませんでした,ふりません,ふりました,ふります
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,13,（川で） A「見て ください。小さな 魚が たくさん（   ）よ。」 B「ほんとうですね。30ぴき くらい いますね。」,,Có nhiều con cá nhỏ đang bơi kìa.,およぎます,およぎません,およぎました,泳いでいます
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,14,中川「山田さんの その カメラは いいですね。どこで かいましたか。」 山田「いえ、これは 兄に（   ）。」,,"Không, cái này tôi nhận từ anh trai.",あげました,もらいました,うりました,かいました
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,15,たまごりょうりの じょうずな 作りかたを（   ）読みました。,,Tôi đã đọc cách làm món trứng ngon ở đâu đó.,何に,何も,何かへ,何かで
1,Ngữ pháp - Điền trợ từ/từ vựng,JLPT N5 20107 Grammar,16,（電話で） 本田「はい、本田です。」 北山「あ、北山花子です。すみません、（   ）。」 本田「はい。ちょっと まって くださいね。」,,"Xin lỗi, cho tôi gặp chị Hiroko.",ひろこさんを おねがいします,ひろこさんを ください,ひろこさんと 話しますか,ひろこさんと 話しませんか
