group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
14,Chọn từ cùng nhóm chủ đề,Mina bài 18,1,Từ nào thuộc nhóm “khả năng”?,Chọn đáp án phù hợp.,できます,ピアノ,かちょう,うま
14,Chọn từ cùng nhóm chủ đề,Mina bài 18,2,Từ nào thuộc nhóm “hoạt động âm nhạc”?,Chọn đáp án phù hợp.,うたいます,あらいます,すてます,かえます
14,Chọn từ cùng nhóm chủ đề,Mina bài 18,3,Từ nào thuộc nhóm “thu thập / bỏ đi”?,Chọn đáp án phù hợp.,あつめます,よやくします,けんがくします,うんてんします
14,Chọn từ cùng nhóm chủ đề,Mina bài 18,4,Từ nào thuộc nhóm “di chuyển bằng xe”?,Chọn đáp án phù hợp.,うんてんします,うたいます,あらいます,すてます
14,Chọn từ cùng nhóm chủ đề,Mina bài 18,5,Từ nào thuộc nhóm “đặt lịch”?,Chọn đáp án phù hợp.,よやくします,あつめます,ひきます,かえます
14,Chọn từ cùng nhóm chủ đề,Mina bài 18,6,Từ nào thuộc nhóm “chức vụ công ty”?,Chọn đáp án phù hợp.,ぶちょう,うま,ぼくじょう,にっき
14,Chọn từ cùng nhóm chủ đề,Mina bài 18,7,Từ nào thuộc nhóm “động vật”?,Chọn đáp án phù hợp.,うま,しゃちょう,メートル,げんきん
14,Chọn từ cùng nhóm chủ đề,Mina bài 18,8,Từ nào thuộc nhóm “sở thích cá nhân”?,Chọn đáp án phù hợp.,しゅみ,かちょう,どうぶつ,ぼくじょう
14,Chọn từ cùng nhóm chủ đề,Mina bài 18,9,Từ nào thuộc nhóm “tiền / thanh toán”?,Chọn đáp án phù hợp.,げんきん,ピアノ,にっき,おいのり
14,Chọn từ cùng nhóm chủ đề,Mina bài 18,10,Từ nào thuộc nhóm “câu phản ứng”?,Chọn đáp án phù hợp.,へえ,メートル,しゅみ,うんてんします
