group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 18,1,わたしは うた＿＿＿ できます。,Chọn đáp án phù hợp.,が,を,に,で
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 18,2,田中（たなか）さんは 車（くるま）の 運転（うんてん）＿＿＿ できます。,Chọn đáp án phù hợp.,が,を,に,で
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 18,3,げんきん＿＿＿ 払います（はらいます）。,Chọn đáp án phù hợp.,で,を,に,が
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 18,4,インターネット＿＿＿ ホテルを 予約（よやく）します。,Chọn đáp án phù hợp.,で,を,に,が
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 18,5,わたしは とくに 動物（どうぶつ）＿＿＿ すきです。,Chọn đáp án phù hợp.,が,を,に,で
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 18,6,ぜひ 牧場（ぼくじょう）＿＿＿ 行きたいです。,Chọn đáp án phù hợp.,へ,を,で,が
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 18,7,それ＿＿＿ おもしろいですね。,Chọn đáp án phù hợp.,は,を,に,で
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 18,8,ほんとう＿＿＿。,Chọn đáp án phù hợp.,ですか,ますか,ください,でした
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 18,9,500メートル＿＿＿ あります。,Chọn đáp án phù hợp.,ぐらい,だけ,ぜひ,とくに
18,Chọn trợ từ / cụm phù hợp / câu ngắn,Mina bài 18,10,なかなか 予約（よやく）が＿＿＿。,Chọn đáp án phù hợp.,できません,できます,しました,します
