group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
8,Việt → Nhật / đồ dùng,Mina bài 7,1,“đũa” là từ nào?,“đũa” là từ nào?,đũa,はし,スプーン,ナイフ,フォーク
8,Việt → Nhật / đồ dùng,Mina bài 7,2,“muỗng” là từ nào?,“muỗng” là từ nào?,muỗng,スプーン,はし,ナイフ,はさみ
8,Việt → Nhật / đồ dùng,Mina bài 7,3,“dao” là từ nào?,“dao” là từ nào?,dao,ナイフ,フォーク,はさみ,スプーン
8,Việt → Nhật / đồ dùng,Mina bài 7,4,“nĩa” là từ nào?,“nĩa” là từ nào?,nĩa,フォーク,ナイフ,はし,スプーン
8,Việt → Nhật / đồ dùng,Mina bài 7,5,“kéo” là từ nào?,“kéo” là từ nào?,kéo,はさみ,ナイフ,セロテープ,けしゴム
8,Việt → Nhật / đồ dùng,Mina bài 7,6,“máy tính cá nhân” là từ nào?,“máy tính cá nhân” là từ nào?,máy tính cá nhân,パソコン,ケータイ,メール,パンチ
8,Việt → Nhật / đồ dùng,Mina bài 7,7,“điện thoại di động” là từ nào?,“điện thoại di động” là từ nào?,điện thoại di động,ケータイ,パソコン,メール,ホッチキス
8,Việt → Nhật / đồ dùng,Mina bài 7,8,“email” là từ nào?,“email” là từ nào?,email,メール,ケータイ,パソコン,ねんがじょう
8,Việt → Nhật / đồ dùng,Mina bài 7,9,“thiệp năm mới” là từ nào?,“thiệp năm mới” là từ nào?,thiệp năm mới,ねんがじょう,メール,かみ,プレゼント
8,Việt → Nhật / đồ dùng,Mina bài 7,10,“cái bấm lỗ” là từ nào?,“cái bấm lỗ” là từ nào?,cái bấm lỗ,パンチ,ホッチキス,セロテープ,けしゴム
