group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
3,Đồ dùng / quà tặng,Mina bài 7,1,ホッチキス,hocchikisu,Nghĩa là gì?,đồ bấm kim,cái bấm lỗ,băng keo trong,cục tẩy
3,Đồ dùng / quà tặng,Mina bài 7,2,セロテープ,seroteepu,Nghĩa là gì?,băng keo trong,giấy,kéo,dao
3,Đồ dùng / quà tặng,Mina bài 7,3,けしゴム,keshigomu,Nghĩa là gì?,cục tẩy,giấy,vé,tiền
3,Đồ dùng / quà tặng,Mina bài 7,4,かみ,kami,Nghĩa là gì?,giấy,hoa,áo sơ mi,hành lý
3,Đồ dùng / quà tặng,Mina bài 7,5,はな,hana,Nghĩa là gì?,hoa,giấy,tiền,quà tặng
3,Đồ dùng / quà tặng,Mina bài 7,6,シャツ,shatsu,Nghĩa là gì?,áo sơ mi,quà tặng,hành lý,vé
3,Đồ dùng / quà tặng,Mina bài 7,7,プレゼント,purezento,Nghĩa là gì?,quà tặng,hành lý,tiền,thiệp năm mới
3,Đồ dùng / quà tặng,Mina bài 7,8,にもつ,nimotsu,Nghĩa là gì?,hành lý,quà tặng,vé,tiền
3,Đồ dùng / quà tặng,Mina bài 7,9,お金（おかね）,okane,Nghĩa là gì?,tiền,vé,giấy,hoa
3,Đồ dùng / quà tặng,Mina bài 7,10,きっぷ,kippu,Nghĩa là gì?,vé,tiền,hành lý,áo sơ mi
