group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
5,Thể て,"Minna bài 14, 15, 16",1,ここに名前を書い＿＿ください。,Hãy viết tên ở đây.,て,た,ない,ます
5,Thể て,"Minna bài 14, 15, 16",2,窓を開け＿＿もいいですか。,Tôi mở cửa sổ được không?,て,た,ない,ます
5,Thể て,"Minna bài 14, 15, 16",3,ここで写真を撮っ＿＿はいけません。,Không được chụp ảnh ở đây.,て,た,ます,ない
5,Thể て,"Minna bài 14, 15, 16",4,今、日本語を勉強し＿＿います。,Bây giờ tôi đang học tiếng Nhật.,て,た,ない,ます
5,Thể て,"Minna bài 14, 15, 16",5,手を洗っ＿＿から、ごはんを食べます。,"Sau khi rửa tay, tôi ăn cơm.",て,た,ない,ます
5,Thể て,"Minna bài 14, 15, 16",6,駅へ行っ＿＿、友だちに会います。,Tôi đi đến ga rồi gặp bạn.,て,た,ない,ます
5,Thể て,"Minna bài 14, 15, 16",7,この漢字を読ん＿＿ください。,Hãy đọc chữ kanji này.,で,て,た,ない
5,Thể て,"Minna bài 14, 15, 16",8,ここに座っ＿＿もいいです。,Bạn có thể ngồi ở đây.,て,た,ます,ない
5,Thể て,"Minna bài 14, 15, 16",9,電車で食べ＿＿はいけません。,Không được ăn trên tàu điện.,て,た,ます,ない
5,Thể て,"Minna bài 14, 15, 16",10,山田さんは電話をし＿＿います。,Anh Yamada đang gọi điện thoại.,て,た,ない,ます
5,Thể て,"Minna bài 14, 15, 16",11,ドアを閉め＿＿ください。,Hãy đóng cửa.,て,た,ない,ます
5,Thể て,"Minna bài 14, 15, 16",12,辞書を使っ＿＿もいいですか。,Tôi dùng từ điển được không?,て,た,ない,ます
