group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
3,Trợ từ,Minna bài 1-10,1,わたし＿＿学生です。,Tôi là học sinh.,は,を,で,へ
3,Trợ từ,Minna bài 1-10,2,パン＿＿食べます。,Tôi ăn bánh mì.,を,は,に,で
3,Trợ từ,Minna bài 1-10,3,学校＿＿行きます。,Tôi đi đến trường.,へ,を,で,と
3,Trợ từ,Minna bài 1-10,4,７時＿＿起きます。,Tôi thức dậy lúc 7 giờ.,に,を,で,へ
3,Trợ từ,Minna bài 1-10,5,図書館＿＿勉強します。,Tôi học ở thư viện.,で,を,に,は
3,Trợ từ,Minna bài 1-10,6,友だち＿＿映画を見ます。,Tôi xem phim cùng bạn.,と,を,に,で
3,Trợ từ,Minna bài 1-10,7,机の上＿＿本があります。,Có quyển sách ở trên bàn.,に,で,を,へ
3,Trợ từ,Minna bài 1-10,8,だれ＿＿いますか。,Có ai không?,が,を,で,へ
3,Trợ từ,Minna bài 1-10,9,これ＿＿わたしのペンです。,Đây cũng là bút của tôi.,も,を,に,へ
3,Trợ từ,Minna bài 1-10,10,日本語＿＿手紙を書きます。,Tôi viết thư bằng tiếng Nhật.,で,に,を,へ
3,Trợ từ,Minna bài 1-10,11,わたし＿＿母は先生です。,Mẹ của tôi là giáo viên.,の,は,を,に
3,Trợ từ,Minna bài 1-10,12,駅＿＿バスに乗ります。,Tôi lên xe buýt ở nhà ga.,で,を,に,へ
