group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
6,Thể ない,Minna bài 17,1,ここでたばこを吸わ＿＿ください。,Xin đừng hút thuốc ở đây.,ないで,なくて,ません,ない
6,Thể ない,Minna bài 17,2,明日早く起き＿＿なりません。,Ngày mai tôi phải dậy sớm.,なければ,ないで,なくても,ません
6,Thể ない,Minna bài 17,3,今日は学校へ行か＿＿もいいです。,Hôm nay không đi học cũng được.,なくて,ないで,なければ,ません
6,Thể ない,Minna bài 17,4,薬を飲ま＿＿なりません。,Tôi phải uống thuốc.,なければ,ないで,なくて,ません
6,Thể ない,Minna bài 17,5,ここに車を止め＿＿ください。,Xin đừng đỗ xe ở đây.,ないで,なくて,ません,ない
6,Thể ない,Minna bài 17,6,宿題をし＿＿なりません。,Tôi phải làm bài tập.,なければ,ないで,なくて,ません
6,Thể ない,Minna bài 17,7,名前を書か＿＿もいいです。,Không viết tên cũng được.,なくて,ないで,なければ,ません
6,Thể ない,Minna bài 17,8,写真を撮ら＿＿ください。,Xin đừng chụp ảnh.,ないで,なくて,ません,ない
6,Thể ない,Minna bài 17,9,パスポートを見せ＿＿なりません。,Tôi phải cho xem hộ chiếu.,なければ,ないで,なくて,ません
6,Thể ない,Minna bài 17,10,今日は残業し＿＿もいいです。,Hôm nay không tăng ca cũng được.,なくて,ないで,なければ,ません
6,Thể ない,Minna bài 17,11,この部屋に入ら＿＿ください。,Xin đừng vào phòng này.,ないで,なくて,ません,ない
6,Thể ない,Minna bài 17,12,毎日練習し＿＿なりません。,Tôi phải luyện tập mỗi ngày.,なければ,ないで,なくて,ません
