group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
20,Chọn trợ từ / cụm phù hợp,Mina bài 11,1,りんご＿＿＿ ひとつ あります。,ringo hitotsu arimasu,りんご＿＿＿ ひとつ あります。,が,を,に,で
20,Chọn trợ từ / cụm phù hợp,Mina bài 11,2,こども＿＿＿ ふたり います。,kodomo futari imasu,こども＿＿＿ ふたり います。,が,を,に,で
20,Chọn trợ từ / cụm phù hợp,Mina bài 11,3,パソコン＿＿＿ 3だい あります。,pasokon 3dai arimasu,パソコン＿＿＿ 3だい あります。,が,を,に,で
20,Chọn trợ từ / cụm phù hợp,Mina bài 11,4,はがき＿＿＿ 5まい ください。,hagaki 5mai kudasai,はがき＿＿＿ 5まい ください。,を,が,に,で
20,Chọn trợ từ / cụm phù hợp,Mina bài 11,5,日本（にほん）まで 2週間（にしゅうかん）ぐらい＿＿＿。,nihonmade nishuukangurai,日本（にほん）まで 2週間（にしゅうかん）ぐらい＿＿＿。,かかります,あります,います,やすみます
20,Chọn trợ từ / cụm phù hợp,Mina bài 11,6,兄弟（きょうだい）が 何人（なんにん）＿＿＿。,kyoudaiga nannin,兄弟（きょうだい）が 何人（なんにん）＿＿＿。,いますか,ありますか,かかりますか,やすみますか
20,Chọn trợ từ / cụm phù hợp,Mina bài 11,7,ぜんぶ＿＿＿ 800円（えん）です。,zenbu endesu,ぜんぶ＿＿＿ 800円（えん）です。,で,に,を,が
20,Chọn trợ từ / cụm phù hợp,Mina bài 11,8,みかんは 3つ＿＿＿ あります。,mikanha 3tsu arimasu,みかんは 3つ＿＿＿ あります。,だけ,ぐらい,みんな,ぜんぶで
20,Chọn trợ từ / cụm phù hợp,Mina bài 11,9,がいこくに 3年（さんねん）＿＿＿ いました。,gaikokuni sannen imashita,がいこくに 3年（さんねん）＿＿＿ いました。,ぐらい,だけ,ぜんぶで,みんな
20,Chọn trợ từ / cụm phù hợp,Mina bài 11,10,ちょっと そこ＿＿＿。,chotto soko,ちょっと そこ＿＿＿。,まで,だけ,ぐらい,ぜんぶで
