group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
6,Câu giao tiếp,Mina bài 11,1,どのくらい nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: どのくらい,bao lâu / khoảng bao nhiêu,tổng cộng,tất cả mọi người,chỉ có
6,Câu giao tiếp,Mina bài 11,2,ぜんぶで nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: ぜんぶで,tổng cộng,khoảng,chỉ có,bao lâu
6,Câu giao tiếp,Mina bài 11,3,みんな nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: みんな,tất cả mọi người,tổng cộng,chỉ có,khoảng
6,Câu giao tiếp,Mina bài 11,4,～だけ nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: ～だけ,chỉ / chỉ có,tổng cộng,khoảng,bao lâu
6,Câu giao tiếp,Mina bài 11,5,かしこまりました nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: かしこまりました,tôi hiểu rồi / vâng ạ,thời tiết đẹp nhỉ,tôi đi đây,anh/chị đi nhé
6,Câu giao tiếp,Mina bài 11,6,いい おてんきですね nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: いい おてんきですね,thời tiết đẹp nhỉ,anh/chị đi ra ngoài à?,tôi đi đây,tổng cộng bao nhiêu
6,Câu giao tiếp,Mina bài 11,7,おでかけですか nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: おでかけですか,anh/chị đi ra ngoài à?,thời tiết đẹp nhỉ,đi đến... một chút,tôi đi đây
6,Câu giao tiếp,Mina bài 11,8,ちょっと ～まで nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: ちょっと ～まで,đi đến... một chút,chỉ có...,tổng cộng...,khoảng...
6,Câu giao tiếp,Mina bài 11,9,いってらっしゃい nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: いってらっしゃい,anh/chị đi nhé,tôi đi đây,thời tiết đẹp nhỉ,tôi hiểu rồi
6,Câu giao tiếp,Mina bài 11,10,いってまいります nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: いってまいります,tôi đi đây,anh/chị đi nhé,đi đến... một chút,vâng ạ
