group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
1,Động từ / số lượng,Mina bài 11,1,います nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: います,có / ở,mất / tốn,nghỉ,bao nhiêu cái
1,Động từ / số lượng,Mina bài 11,2,あります nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: あります,có / ở,nghỉ,mất / tốn,một người
1,Động từ / số lượng,Mina bài 11,3,かかります nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: かかります,mất / tốn,nghỉ,có / ở,tổng cộng
1,Động từ / số lượng,Mina bài 11,4,やすみます nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: やすみます,nghỉ,có,tốn,đi ra ngoài
1,Động từ / số lượng,Mina bài 11,5,ひとつ nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: ひとつ,một cái,hai cái,một người,một lần
1,Động từ / số lượng,Mina bài 11,6,ふたつ nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: ふたつ,hai cái,một cái,hai người,hai lần
1,Động từ / số lượng,Mina bài 11,7,みっつ nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: みっつ,ba cái,bốn cái,ba người,ba tờ
1,Động từ / số lượng,Mina bài 11,8,よっつ nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: よっつ,bốn cái,ba cái,bốn người,bốn lần
1,Động từ / số lượng,Mina bài 11,9,いつつ nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: いつつ,năm cái,sáu cái,năm người,năm tháng
1,Động từ / số lượng,Mina bài 11,10,むっつ nghĩa là gì?,Hỏi nghĩa tiếng Việt của từ/cụm: むっつ,sáu cái,năm cái,sáu người,sáu năm
