group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
18,Chọn từ cùng nhóm chủ đề,Mina bài 11,1,Từ nào thuộc nhóm “số lượng cái”?,Từ nào thuộc nhóm “số lượng cái”?,みっつ,ふたり,～にん,～じかん
18,Chọn từ cùng nhóm chủ đề,Mina bài 11,2,Từ nào thuộc nhóm “số người”?,Từ nào thuộc nhóm “số người”?,ひとり,ひとつ,きって,りんご
18,Chọn từ cùng nhóm chủ đề,Mina bài 11,3,Từ nào thuộc nhóm “lượng từ đồ vật”?,Từ nào thuộc nhóm “lượng từ đồ vật”?,～だい,りょうしん,ふなびん,がいこく
18,Chọn từ cùng nhóm chủ đề,Mina bài 11,4,Từ nào thuộc nhóm “đồ ăn”?,Từ nào thuộc nhóm “đồ ăn”?,カレーライス,はがき,きって,ふうとう
18,Chọn từ cùng nhóm chủ đề,Mina bài 11,5,Từ nào thuộc nhóm “bưu điện”?,Từ nào thuộc nhóm “bưu điện”?,かきとめ,アイスクリーム,みかん,りんご
18,Chọn từ cùng nhóm chủ đề,Mina bài 11,6,Từ nào thuộc nhóm “gia đình”?,Từ nào thuộc nhóm “gia đình”?,おとうと,そくたつ,はがき,サンドイッチ
18,Chọn từ cùng nhóm chủ đề,Mina bài 11,7,Từ nào thuộc nhóm “thời lượng”?,Từ nào thuộc nhóm “thời lượng”?,～しゅうかん,みんな,ぜんぶで,りょうしん
18,Chọn từ cùng nhóm chủ đề,Mina bài 11,8,Từ nào thuộc nhóm “tổng số”?,Từ nào thuộc nhóm “tổng số”?,ぜんぶで,～だけ,～ぐらい,どのくらい
18,Chọn từ cùng nhóm chủ đề,Mina bài 11,9,Từ nào thuộc nhóm “chỉ giới hạn”?,Từ nào thuộc nhóm “chỉ giới hạn”?,～だけ,ぜんぶで,みんな,かかります
18,Chọn từ cùng nhóm chủ đề,Mina bài 11,10,Từ nào thuộc nhóm “câu chào khi đi ra ngoài”?,Từ nào thuộc nhóm “câu chào khi đi ra ngoài”?,いってきます,かしこまりました,いい おてんきですね,りんご
