group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
19,Phân biệt từ dễ nhầm,Mina bài 11,1,います và あります khác nhau thế nào?,imasu arimasu,Hỏi phân biệt: います và あります,います dùng cho người/động vật; あります dùng cho đồ vật/sự việc,います dùng cho đồ vật; あります dùng cho người,Cả hai chỉ dùng cho thời gian,Cả hai chỉ dùng cho đồ ăn
19,Phân biệt từ dễ nhầm,Mina bài 11,2,ひとつ và ひとり khác nhau thế nào?,hitotsu hitori,Hỏi phân biệt: ひとつ và ひとり,ひとつ là một cái; ひとり là một người,ひとつ là một người; ひとり là một cái,Cả hai đều là hai người,Cả hai đều là một tuần
19,Phân biệt từ dễ nhầm,Mina bài 11,3,ふたつ và ふたり khác nhau thế nào?,futatsu futari,Hỏi phân biệt: ふたつ và ふたり,ふたつ là hai cái; ふたり là hai người,ふたつ là hai người; ふたり là hai cái,Cả hai đều là hai tờ,Cả hai đều là hai lần
19,Phân biệt từ dễ nhầm,Mina bài 11,4,～にん・～だい・～まい khác nhau thế nào?,nin dai mai,Hỏi phân biệt: ～にん・～だい・～まい,"～にん: người, ～だい: máy/xe, ～まい: tờ/cái mỏng","～にん: tờ, ～だい: người, ～まい: tháng","～にん: lần, ～だい: tuần, ～まい: người",Cả ba đều dùng cho người
19,Phân biệt từ dễ nhầm,Mina bài 11,5,きって và はがき khác nhau thế nào?,kitte hagaki,Hỏi phân biệt: きって và はがき,きって là tem; はがき là bưu thiếp,きって là bưu thiếp; はがき là tem,Cả hai đều là phong bì,Cả hai đều là thư hàng không
19,Phân biệt từ dễ nhầm,Mina bài 11,6,そくたつ và かきとめ khác nhau thế nào?,sokutatsu kakitome,Hỏi phân biệt: そくたつ và かきとめ,そくたつ là chuyển phát nhanh; かきとめ là thư bảo đảm,そくたつ là thư bảo đảm; かきとめ là chuyển phát nhanh,Cả hai đều là thư đường biển,Cả hai đều là tem
19,Phân biệt từ dễ nhầm,Mina bài 11,7,エアメール・こうくうびん và ふなびん khác nhau thế nào?,eame-ru koukuubin funabin,Hỏi phân biệt: エアメール・こうくうびん và ふなびん,エアメール/こうくうびん là thư hàng không; ふなびん là thư đường biển,エアメール là thư đường biển; ふなびん là thư hàng không,Cả ba đều là tem,Cả ba đều là bưu thiếp
19,Phân biệt từ dễ nhầm,Mina bài 11,8,あに và おにいさん khác nhau thế nào?,ani oniisan,Hỏi phân biệt: あに và おにいさん,あに là anh trai tôi; おにいさん là anh trai/người khác,あに là anh trai người khác; おにいさん là anh trai tôi,Cả hai đều là em trai tôi,Cả hai đều là bố mẹ
19,Phân biệt từ dễ nhầm,Mina bài 11,9,あね và おねえさん khác nhau thế nào?,ane oneesan,Hỏi phân biệt: あね và おねえさん,あね là chị gái tôi; おねえさん là chị gái/người khác,あね là chị gái người khác; おねえさん là chị gái tôi,Cả hai đều là em gái tôi,Cả hai đều là anh chị em
19,Phân biệt từ dễ nhầm,Mina bài 11,10,～ぐらい và ～だけ khác nhau thế nào?,gurai dake,Hỏi phân biệt: ～ぐらい và ～だけ,～ぐらい là khoảng; ～だけ là chỉ/chỉ có,～ぐらい là chỉ có; ～だけ là khoảng,Cả hai đều nghĩa là tổng cộng,Cả hai đều nghĩa là tất cả mọi người
