group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
1,Động từ / nơi chốn,Mina bài 5,1,行きます（いきます） nghĩa là gì?,行きます（いきます）,đến,đi,về,đi bộ
1,Động từ / nơi chốn,Mina bài 5,2,来ます（きます） nghĩa là gì?,来ます（きます）,đi,đến,về,đi bộ
1,Động từ / nơi chốn,Mina bài 5,3,かえります nghĩa là gì?,かえります,về,đến,đi,đi bộ
1,Động từ / nơi chốn,Mina bài 5,4,学校（がっこう） nghĩa là gì?,学校（がっこう）,nhà ga,trường học,siêu thị,sân bay
1,Động từ / nơi chốn,Mina bài 5,5,スーパー nghĩa là gì?,スーパー,siêu thị,nhà ga,trường học,tàu điện
1,Động từ / nơi chốn,Mina bài 5,6,駅（えき） nghĩa là gì?,駅（えき）,nhà ga,trường học,siêu thị,xe buýt
1,Động từ / nơi chốn,Mina bài 5,7,学校（がっこう）へ 行きます（いきます） nghĩa là gì?,学校（がっこう）へ 行きます（いきます）,đi đến trường học,đến siêu thị,về nhà ga,đi bộ đến nhà ga
1,Động từ / nơi chốn,Mina bài 5,8,スーパーへ 行きます（いきます） nghĩa là gì?,スーパーへ 行きます（いきます）,đi siêu thị,đến trường học,về nhà,đi tàu điện
1,Động từ / nơi chốn,Mina bài 5,9,駅（えき）へ 来ます（きます） nghĩa là gì?,駅（えき）へ 来ます（きます）,đến nhà ga,đi trường học,về siêu thị,đi bộ một mình
1,Động từ / nơi chốn,Mina bài 5,10,うちへ かえります nghĩa là gì?,うちへ かえります,về nhà,đến trường,đi siêu thị,đến nhà ga
