group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
8,Việt → Nhật / động từ và nơi chốn,Mina bài 5,1,“đi” là từ nào?,đi,行きます（いきます）,来ます（きます）,かえります,あるいて
8,Việt → Nhật / động từ và nơi chốn,Mina bài 5,2,“đến” là từ nào?,đến,来ます（きます）,行きます（いきます）,かえります,ひとりで
8,Việt → Nhật / động từ và nơi chốn,Mina bài 5,3,“về” là từ nào?,về,かえります,行きます（いきます）,来ます（きます）,あるいて
8,Việt → Nhật / động từ và nơi chốn,Mina bài 5,4,“trường học” là từ nào?,trường học,学校（がっこう）,スーパー,駅（えき）,ひこうき
8,Việt → Nhật / động từ và nơi chốn,Mina bài 5,5,“siêu thị” là từ nào?,siêu thị,スーパー,学校（がっこう）,駅（えき）,バス
8,Việt → Nhật / động từ và nơi chốn,Mina bài 5,6,“nhà ga” là từ nào?,nhà ga,駅（えき）,学校（がっこう）,スーパー,ふね
8,Việt → Nhật / động từ và nơi chốn,Mina bài 5,7,“máy bay” là từ nào?,máy bay,ひこうき,ふね,電車（でんしゃ）,バス
8,Việt → Nhật / động từ và nơi chốn,Mina bài 5,8,“tàu thuyền” là từ nào?,tàu thuyền,ふね,ひこうき,タクシー,じてんしゃ
8,Việt → Nhật / động từ và nơi chốn,Mina bài 5,9,“tàu điện” là từ nào?,tàu điện,電車（でんしゃ）,ちかてつ,しんかんせん,きゅうこう
8,Việt → Nhật / động từ và nơi chốn,Mina bài 5,10,“tàu điện ngầm” là từ nào?,tàu điện ngầm,ちかてつ,電車（でんしゃ）,しんかんせん,ふつう
