group_id,group_title,lesson,question_no,question_jp,meaning_vi,option_a,option_b,option_c,option_d
15,Chọn trợ từ / cụm phù hợp / câu thân mật,Mina bài 20,1,ぼく＿＿＿ サラリーマンです。,Chọn đáp án phù hợp.,は,を,に,で
15,Chọn trợ từ / cụm phù hợp / câu thân mật,Mina bài 20,2,きみ＿＿＿ どうするの。,Chọn đáp án phù hợp.,は,を,に,で
15,Chọn trợ từ / cụm phù hợp / câu thân mật,Mina bài 20,3,こっち＿＿＿ そっちと どっちが いいですか。,Chọn đáp án phù hợp.,と,を,に,で
15,Chọn trợ từ / cụm phù hợp / câu thân mật,Mina bài 20,4,はじめ＿＿＿ かんたんでした。,Chọn đáp án phù hợp.,は,を,に,で
15,Chọn trợ từ / cụm phù hợp / câu thân mật,Mina bài 20,5,おわり＿＿＿ たいへんでした。,Chọn đáp án phù hợp.,は,を,に,で
15,Chọn trợ từ / cụm phù hợp / câu thân mật,Mina bài 20,6,このあいだ、友達（ともだち）＿＿＿ 会いました（あいました）。,Chọn đáp án phù hợp.,に,を,で,が
15,Chọn trợ từ / cụm phù hợp / câu thân mật,Mina bài 20,7,日本（にほん）の 物価（ぶっか）＿＿＿ 高い（たかい）です。,Chọn đáp án phù hợp.,は,を,に,で
15,Chọn trợ từ / cụm phù hợp / câu thân mật,Mina bài 20,8,着物（きもの）＿＿＿ 買いました（かいました）。,Chọn đáp án phù hợp.,を,が,に,で
15,Chọn trợ từ / cụm phù hợp / câu thân mật,Mina bài 20,9,いろいろ あります＿＿＿、時間（じかん）が ありません。,Chọn đáp án phù hợp.,けど,で,に,を
15,Chọn trợ từ / cụm phù hợp / câu thân mật,Mina bài 20,10,どう＿＿＿かな。,Chọn đáp án phù hợp.,しよう,する,した,します
